"TOA5","CR300-23667","CR300","23666","CR300-CELL205.Std.10.02","CPU:Testbed_code_site_3.CR300","28349","Table_Thetaprobe"
"2022-11-24 08:00:00",1175,"Site 1",39.10236,-96.60097,335,0.26,0.353,0.389
"2022-11-24 09:00:00",1176,"Site 1",39.10236,-96.60097,335,0.26,0.353,0.389
"2022-11-24 10:00:00",1177,"Site 1",39.10236,-96.60097,335,0.26,0.353,0.389
"2022-11-24 11:00:00",1178,"Site 1",39.10236,-96.60097,335,0.26,0.353,0.389
"2022-11-24 12:00:00",1179,"Site 1",39.10236,-96.60097,335,0.26,0.353,0.389
"2022-11-24 13:00:00",1180,"Site 1",39.10236,-96.60097,335,0.261,0.353,0.389
"2022-11-24 14:00:00",1181,"Site 1",39.10236,-96.60097,335,0.262,0.353,0.389
"2022-11-24 15:00:00",1182,"Site 1",39.10236,-96.60097,335,0.262,0.353,0.389
"2022-11-24 16:00:00",1183,"Site 1",39.10236,-96.60097,335,0.262,0.353,0.389
"2022-11-24 17:00:00",1184,"Site 1",39.10236,-96.60097,335,0.261,0.354,0.389
"2022-11-24 18:00:00",1185,"Site 1",39.10236,-96.60097,335,0.261,0.354,0.389
"2022-11-24 19:00:00",1186,"Site 1",39.10236,-96.60097,335,0.26,0.354,0.389
"2022-11-24 20:00:00",1187,"Site 1",39.10236,-96.60097,335,0.259,0.354,0.389
"2022-11-24 21:00:00",1188,"Site 1",39.10236,-96.60097,335,0.259,0.354,0.389
"2022-11-24 22:00:00",1189,"Site 1",39.10236,-96.60097,335,0.259,0.354,0.389
"2022-11-24 23:00:00",1190,"Site 1",39.10236,-96.60097,335,0.258,0.354,0.389
"2022-11-25 00:00:00",1191,"Site 1",39.10236,-96.60097,335,0.258,0.353,0.389
"2022-11-25 01:00:00",1192,"Site 1",39.10236,-96.60097,335,0.258,0.353,0.389
"2022-11-25 02:00:00",1193,"Site 1",39.10236,-96.60097,335,0.257,0.353,0.389
"2022-11-25 03:00:00",1194,"Site 1",39.10236,-96.60097,335,0.257,0.353,0.389
"2022-11-25 04:00:00",1195,"Site 1",39.10236,-96.60097,335,0.257,0.353,0.389
"2022-11-25 05:00:00",1196,"Site 1",39.10236,-96.60097,335,0.257,0.353,0.389
"2022-11-25 06:00:00",1197,"Site 1",39.10236,-96.60097,335,0.256,0.353,0.389
"2022-11-25 07:00:00",1198,"Site 1",39.10236,-96.60097,335,0.256,0.353,0.389
"2022-11-25 08:00:00",1199,"Site 1",39.10236,-96.60097,335,0.256,0.353,0.389
"2022-11-25 09:00:00",1200,"Site 1",39.10236,-96.60097,335,0.256,0.353,0.389
"2022-11-25 10:00:00",1201,"Site 1",39.10236,-96.60097,335,0.256,0.353,0.389
"2022-11-25 11:00:00",1202,"Site 1",39.10236,-96.60097,335,0.256,0.353,0.389
"2022-11-25 12:00:00",1203,"Site 1",39.10236,-96.60097,335,0.257,0.352,0.389
"2022-11-25 13:00:00",1204,"Site 1",39.10236,-96.60097,335,0.258,0.352,0.389
"2022-11-25 14:00:00",1205,"Site 1",39.10236,-96.60097,335,0.259,0.352,0.389
"2022-11-25 15:00:00",1206,"Site 1",39.10236,-96.60097,335,0.26,0.352,0.389
"2022-11-25 16:00:00",1207,"Site 1",39.10236,-96.60097,335,0.26,0.352,0.389
"2022-11-25 17:00:00",1208,"Site 1",39.10236,-96.60097,335,0.259,0.353,0.389
"2022-11-25 18:00:00",1209,"Site 1",39.10236,-96.60097,335,0.259,0.353,0.389
"2022-11-25 19:00:00",1210,"Site 1",39.10236,-96.60097,335,0.258,0.353,0.389
"2022-11-25 20:00:00",1211,"Site 1",39.10236,-96.60097,335,0.257,0.353,0.389
"2022-11-25 21:00:00",1212,"Site 1",39.10236,-96.60097,335,0.257,0.353,0.389
"2022-11-25 22:00:00",1213,"Site 1",39.10236,-96.60097,335,0.256,0.353,0.389
"2022-11-25 23:00:00",1214,"Site 1",39.10236,-96.60097,335,0.256,0.353,0.389
"2022-11-26 00:00:00",1215,"Site 1",39.10236,-96.60097,335,0.256,0.353,0.389
"2022-11-26 01:00:00",1216,"Site 1",39.10236,-96.60097,335,0.256,0.352,0.389
"2022-11-26 02:00:00",1217,"Site 1",39.10236,-96.60097,335,0.255,0.352,0.389
"2022-11-26 03:00:00",1218,"Site 1",39.10236,-96.60097,335,0.255,0.352,0.389
"2022-11-26 04:00:00",1219,"Site 1",39.10236,-96.60097,335,0.255,0.352,0.389
"2022-11-26 05:00:00",1220,"Site 1",39.10236,-96.60097,335,0.255,0.352,0.389
"2022-11-26 06:00:00",1221,"Site 1",39.10236,-96.60097,335,0.255,0.352,0.389
"2022-11-26 07:00:00",1222,"Site 1",39.10236,-96.60097,335,0.255,0.352,0.389
"2022-11-26 08:00:00",1223,"Site 1",39.10236,-96.60097,335,0.255,0.352,0.389
"2022-11-26 09:00:00",1224,"Site 1",39.10236,-96.60097,335,0.255,0.352,0.389
"2022-11-26 10:00:00",1225,"Site 1",39.10236,-96.60097,335,0.255,0.352,0.388
"2022-11-26 11:00:00",1226,"Site 1",39.10236,-96.60097,335,0.255,0.352,0.388
"2022-11-26 12:00:00",1227,"Site 1",39.10236,-96.60097,335,0.255,0.352,0.388
"2022-11-26 13:00:00",1228,"Site 1",39.10236,-96.60097,335,0.256,0.352,0.388
"2022-11-26 14:00:00",1229,"Site 1",39.10236,-96.60097,335,0.256,0.352,0.388
"2022-11-26 15:00:00",1230,"Site 1",39.10236,-96.60097,335,0.257,0.352,0.388
"2022-11-26 16:00:00",1231,"Site 1",39.10236,-96.60097,335,0.257,0.352,0.388
"2022-11-26 17:00:00",1232,"Site 1",39.10236,-96.60097,335,0.257,0.352,0.388
"2022-11-26 18:00:00",1233,"Site 1",39.10236,-96.60097,335,0.257,0.352,0.388
"2022-11-26 19:00:00",1234,"Site 1",39.10236,-96.60097,335,0.257,0.352,0.388
"2022-11-26 20:00:00",1235,"Site 1",39.10236,-96.60097,335,0.256,0.352,0.388
"2022-11-26 21:00:00",1236,"Site 1",39.10236,-96.60097,335,0.256,0.352,0.388
"2022-11-26 22:00:00",1237,"Site 1",39.10236,-96.60097,335,0.256,0.352,0.388
"2022-11-26 23:00:00",1238,"Site 1",39.10236,-96.60097,335,0.256,0.352,0.388
"2022-11-27 00:00:00",1239,"Site 1",39.10236,-96.60097,335,0.256,0.352,0.388
"2022-11-27 01:00:00",1240,"Site 1",39.10236,-96.60097,335,0.256,0.352,0.388
"2022-11-27 02:00:00",1241,"Site 1",39.10236,-96.60097,335,0.258,0.352,0.388
"2022-11-27 03:00:00",1242,"Site 1",39.10236,-96.60097,335,0.28,0.352,0.388
"2022-11-27 04:00:00",1243,"Site 1",39.10236,-96.60097,335,0.301,0.352,0.388
"2022-11-27 05:00:00",1244,"Site 1",39.10236,-96.60097,335,0.313,0.352,0.388
"2022-11-27 06:00:00",1245,"Site 1",39.10236,-96.60097,335,0.319,0.352,0.388
"2022-11-27 07:00:00",1246,"Site 1",39.10236,-96.60097,335,0.322,0.352,0.388
"2022-11-27 08:00:00",1247,"Site 1",39.10236,-96.60097,335,0.322,0.352,0.388
"2022-11-27 09:00:00",1248,"Site 1",39.10236,-96.60097,335,0.322,0.352,0.388
"2022-11-27 10:00:00",1249,"Site 1",39.10236,-96.60097,335,0.322,0.352,0.388
"2022-11-27 11:00:00",1250,"Site 1",39.10236,-96.60097,335,0.321,0.352,0.388
"2022-11-27 12:00:00",1251,"Site 1",39.10236,-96.60097,335,0.321,0.352,0.388
"2022-11-27 13:00:00",1252,"Site 1",39.10236,-96.60097,335,0.32,0.352,0.388
"2022-11-27 14:00:00",1253,"Site 1",39.10236,-96.60097,335,0.319,0.352,0.388
"2022-11-27 15:00:00",1254,"Site 1",39.10236,-96.60097,335,0.318,0.352,0.388
"2022-11-27 16:00:00",1255,"Site 1",39.10236,-96.60097,335,0.318,0.352,0.388
"2022-11-27 17:00:00",1256,"Site 1",39.10236,-96.60097,335,0.317,0.352,0.388
"2022-11-27 18:00:00",1257,"Site 1",39.10236,-96.60097,335,0.316,0.352,0.388
"2022-11-27 19:00:00",1258,"Site 1",39.10236,-96.60097,335,0.315,0.352,0.388
"2022-11-27 20:00:00",1259,"Site 1",39.10236,-96.60097,335,0.314,0.352,0.388
"2022-11-27 21:00:00",1260,"Site 1",39.10236,-96.60097,335,0.313,0.352,0.388
"2022-11-27 22:00:00",1261,"Site 1",39.10236,-96.60097,335,0.311,0.352,0.388
"2022-11-27 23:00:00",1262,"Site 1",39.10236,-96.60097,335,0.309,0.352,0.388
"2022-11-28 00:00:00",1263,"Site 1",39.10236,-96.60097,335,0.307,0.352,0.388
"2022-11-28 01:00:00",1264,"Site 1",39.10236,-96.60097,335,0.306,0.352,0.388
"2022-11-28 02:00:00",1265,"Site 1",39.10236,-96.60097,335,0.304,0.352,0.388
"2022-11-28 03:00:00",1266,"Site 1",39.10236,-96.60097,335,0.303,0.352,0.388
"2022-11-28 04:00:00",1267,"Site 1",39.10236,-96.60097,335,0.302,0.352,0.388
"2022-11-28 05:00:00",1268,"Site 1",39.10236,-96.60097,335,0.301,0.352,0.388
"2022-11-28 06:00:00",1269,"Site 1",39.10236,-96.60097,335,0.3,0.352,0.388
"2022-11-28 07:00:00",1270,"Site 1",39.10236,-96.60097,335,0.299,0.351,0.388
"2022-11-28 08:00:00",1271,"Site 1",39.10236,-96.60097,335,0.298,0.351,0.388
"2022-11-28 09:00:00",1272,"Site 1",39.10236,-96.60097,335,0.298,0.351,0.388
"2022-11-28 10:00:00",1273,"Site 1",39.10236,-96.60097,335,0.297,0.351,0.388
"2022-11-28 11:00:00",1274,"Site 1",39.10236,-96.60097,335,0.298,0.351,0.388
"2022-11-28 12:00:00",1275,"Site 1",39.10236,-96.60097,335,0.307,0.351,0.388
"2022-11-28 13:00:00",1276,"Site 1",39.10236,-96.60097,335,0.31,0.351,0.388
"2022-11-28 14:00:00",1277,"Site 1",39.10236,-96.60097,335,0.311,0.351,0.388
"2022-11-28 15:00:00",1278,"Site 1",39.10236,-96.60097,335,0.31,0.351,0.388
"2022-11-28 16:00:00",1279,"Site 1",39.10236,-96.60097,335,0.309,0.351,0.388
"2022-11-28 17:00:00",1280,"Site 1",39.10236,-96.60097,335,0.309,0.351,0.388
"2022-11-28 18:00:00",1281,"Site 1",39.10236,-96.60097,335,0.308,0.351,0.388
"2022-11-28 19:00:00",1282,"Site 1",39.10236,-96.60097,335,0.307,0.351,0.388
"2022-11-28 20:00:00",1283,"Site 1",39.10236,-96.60097,335,0.307,0.352,0.388
"2022-11-28 21:00:00",1284,"Site 1",39.10236,-96.60097,335,0.306,0.352,0.388
"2022-11-28 22:00:00",1285,"Site 1",39.10236,-96.60097,335,0.306,0.352,0.388
"2022-11-28 23:00:00",1286,"Site 1",39.10236,-96.60097,335,0.306,0.352,0.388
"2022-11-29 00:00:00",1287,"Site 1",39.10236,-96.60097,335,0.306,0.352,0.388
"2022-11-29 01:00:00",1288,"Site 1",39.10236,-96.60097,335,0.306,0.352,0.388
"2022-11-29 02:00:00",1289,"Site 1",39.10236,-96.60097,335,0.306,0.352,0.388
"2022-11-29 03:00:00",1290,"Site 1",39.10236,-96.60097,335,0.306,0.352,0.388
"2022-11-29 04:00:00",1291,"Site 1",39.10236,-96.60097,335,0.306,0.352,0.388
"2022-11-29 05:00:00",1292,"Site 1",39.10236,-96.60097,335,0.306,0.352,0.388
"2022-11-29 06:00:00",1293,"Site 1",39.10236,-96.60097,335,0.306,0.352,0.388
"2022-11-29 07:00:00",1294,"Site 1",39.10236,-96.60097,335,0.305,0.352,0.388
"2022-11-29 08:00:00",1295,"Site 1",39.10236,-96.60097,335,0.305,0.352,0.388
"2022-11-29 09:00:00",1296,"Site 1",39.10236,-96.60097,335,0.305,0.352,0.388
"2022-11-29 10:00:00",1297,"Site 1",39.10236,-96.60097,335,0.305,0.352,0.388
"2022-11-29 11:00:00",1298,"Site 1",39.10236,-96.60097,335,0.305,0.352,0.388
"2022-11-29 12:00:00",1299,"Site 1",39.10236,-96.60097,335,0.304,0.352,0.388
"2022-11-29 13:00:00",1300,"Site 1",39.10236,-96.60097,335,0.304,0.352,0.388
"2022-11-29 14:00:00",1301,"Site 1",39.10236,-96.60097,335,0.304,0.352,0.388
"2022-11-29 15:00:00",1302,"Site 1",39.10236,-96.60097,335,0.304,0.352,0.388
"2022-11-29 16:00:00",1303,"Site 1",39.10236,-96.60097,335,0.303,0.351,0.388
"2022-11-29 17:00:00",1304,"Site 1",39.10236,-96.60097,335,0.303,0.351,0.388
"2022-11-29 18:00:00",1305,"Site 1",39.10236,-96.60097,335,0.302,0.351,0.388
"2022-11-29 19:00:00",1306,"Site 1",39.10236,-96.60097,335,0.302,0.351,0.388
"2022-11-29 20:00:00",1307,"Site 1",39.10236,-96.60097,335,0.301,0.351,0.388
"2022-11-29 21:00:00",1308,"Site 1",39.10236,-96.60097,335,0.301,0.351,0.388
"2022-11-29 22:00:00",1309,"Site 1",39.10236,-96.60097,335,0.3,0.351,0.388
"2022-11-29 23:00:00",1310,"Site 1",39.10236,-96.60097,335,0.3,0.351,0.388
"2022-11-30 00:00:00",1311,"Site 1",39.10236,-96.60097,335,0.299,0.351,0.388
"2022-11-30 01:00:00",1312,"Site 1",39.10236,-96.60097,335,0.298,0.351,0.388
"2022-11-30 02:00:00",1313,"Site 1",39.10236,-96.60097,335,0.297,0.351,0.388
"2022-11-30 03:00:00",1314,"Site 1",39.10236,-96.60097,335,0.297,0.351,0.388
"2022-11-30 04:00:00",1315,"Site 1",39.10236,-96.60097,335,0.296,0.351,0.388
"2022-11-30 05:00:00",1316,"Site 1",39.10236,-96.60097,335,0.296,0.351,0.388
"2022-11-30 06:00:00",1317,"Site 1",39.10236,-96.60097,335,0.295,0.351,0.388
"2022-11-30 07:00:00",1318,"Site 1",39.10236,-96.60097,335,0.294,0.351,0.388
"2022-11-30 08:00:00",1319,"Site 1",39.10236,-96.60097,335,0.294,0.351,0.388
"2022-11-30 09:00:00",1320,"Site 1",39.10236,-96.60097,335,0.293,0.351,0.388
"2022-11-30 10:00:00",1321,"Site 1",39.10236,-96.60097,335,0.292,0.351,0.388
"2022-11-30 11:00:00",1322,"Site 1",39.10236,-96.60097,335,0.292,0.351,0.388
"2022-11-30 12:00:00",1323,"Site 1",39.10236,-96.60097,335,0.291,0.35,0.388
"2022-11-30 13:00:00",1324,"Site 1",39.10236,-96.60097,335,0.291,0.35,0.387
"2022-11-30 14:00:00",1325,"Site 1",39.10236,-96.60097,335,0.29,0.35,0.387
"2022-11-30 15:00:00",1326,"Site 1",39.10236,-96.60097,335,0.291,0.35,0.387
"2022-11-30 16:00:00",1327,"Site 1",39.10236,-96.60097,335,0.292,0.35,0.387
"2022-11-30 17:00:00",1328,"Site 1",39.10236,-96.60097,335,0.292,0.35,0.387
"2022-11-30 18:00:00",1329,"Site 1",39.10236,-96.60097,335,0.293,0.35,0.387
"2022-11-30 19:00:00",1330,"Site 1",39.10236,-96.60097,335,0.293,0.35,0.387
"2022-11-30 20:00:00",1331,"Site 1",39.10236,-96.60097,335,0.293,0.35,0.387
"2022-11-30 21:00:00",1332,"Site 1",39.10236,-96.60097,335,0.293,0.35,0.387
"2022-11-30 22:00:00",1333,"Site 1",39.10236,-96.60097,335,0.293,0.35,0.387
"2022-11-30 23:00:00",1334,"Site 1",39.10236,-96.60097,335,0.292,0.35,0.387
"2022-12-01 00:00:00",1335,"Site 1",39.10236,-96.60097,335,0.292,0.35,0.387
"2022-12-01 01:00:00",1336,"Site 1",39.10236,-96.60097,335,0.292,0.35,0.387
"2022-12-01 02:00:00",1337,"Site 1",39.10236,-96.60097,335,0.291,0.35,0.387
"2022-12-01 03:00:00",1338,"Site 1",39.10236,-96.60097,335,0.291,0.35,0.387
"2022-12-01 04:00:00",1339,"Site 1",39.10236,-96.60097,335,0.291,0.35,0.387
"2022-12-01 05:00:00",1340,"Site 1",39.10236,-96.60097,335,0.29,0.35,0.387
"2022-12-01 06:00:00",1341,"Site 1",39.10236,-96.60097,335,0.29,0.35,0.387
"2022-12-01 07:00:00",1342,"Site 1",39.10236,-96.60097,335,0.29,0.35,0.387
"2022-12-01 08:00:00",1343,"Site 1",39.10236,-96.60097,335,0.289,0.35,0.387
"2022-12-01 09:00:00",1344,"Site 1",39.10236,-96.60097,335,0.289,0.35,0.387
"2022-12-01 10:00:00",1345,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-01 11:00:00",1346,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-01 12:00:00",1347,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-01 13:00:00",1348,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-01 14:00:00",1349,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-01 15:00:00",1350,"Site 1",39.10236,-96.60097,335,0.289,0.35,0.387
"2022-12-01 16:00:00",1351,"Site 1",39.10236,-96.60097,335,0.289,0.35,0.387
"2022-12-01 17:00:00",1352,"Site 1",39.10236,-96.60097,335,0.289,0.35,0.387
"2022-12-01 18:00:00",1353,"Site 1",39.10236,-96.60097,335,0.289,0.35,0.387
"2022-12-01 19:00:00",1354,"Site 1",39.10236,-96.60097,335,0.289,0.35,0.387
"2022-12-01 20:00:00",1355,"Site 1",39.10236,-96.60097,335,0.289,0.35,0.387
"2022-12-01 21:00:00",1356,"Site 1",39.10236,-96.60097,335,0.289,0.35,0.387
"2022-12-01 22:00:00",1357,"Site 1",39.10236,-96.60097,335,0.289,0.35,0.387
"2022-12-01 23:00:00",1358,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-02 00:00:00",1359,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-02 01:00:00",1360,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-02 02:00:00",1361,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-02 03:00:00",1362,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-02 04:00:00",1363,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-02 05:00:00",1364,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-02 06:00:00",1365,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-02 07:00:00",1366,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-02 08:00:00",1367,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-02 09:00:00",1368,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-02 10:00:00",1369,"Site 1",39.10236,-96.60097,335,0.288,0.35,0.387
"2022-12-02 11:00:00",1370,"Site 1",39.10236,-96.60097,335,0.289,0.35,0.387
"2022-12-02 12:00:00",1371,"Site 1",39.10236,-96.60097,335,0.29,0.35,0.387
"2022-12-02 13:00:00",1372,"Site 1",39.10236,-96.60097,335,0.29,0.35,0.387
"2022-12-02 14:00:00",1373,"Site 1",39.10236,-96.60097,335,0.291,0.35,0.387
"2022-12-02 15:00:00",1374,"Site 1",39.10236,-96.60097,335,0.291,0.35,0.387
"2022-12-02 16:00:00",1375,"Site 1",39.10236,-96.60097,335,0.291,0.351,0.387
"2022-12-02 17:00:00",1376,"Site 1",39.10236,-96.60097,335,0.29,0.351,0.387
"2022-12-02 18:00:00",1377,"Site 1",39.10236,-96.60097,335,0.29,0.351,0.387
"2022-12-02 19:00:00",1378,"Site 1",39.10236,-96.60097,335,0.289,0.351,0.387
"2022-12-02 20:00:00",1379,"Site 1",39.10236,-96.60097,335,0.289,0.351,0.387
"2022-12-02 21:00:00",1380,"Site 1",39.10236,-96.60097,335,0.288,0.351,0.387
"2022-12-02 22:00:00",1381,"Site 1",39.10236,-96.60097,335,0.287,0.351,0.387
"2022-12-02 23:00:00",1382,"Site 1",39.10236,-96.60097,335,0.287,0.351,0.387
"2022-12-03 00:00:00",1383,"Site 1",39.10236,-96.60097,335,0.286,0.351,0.387
"2022-12-03 01:00:00",1384,"Site 1",39.10236,-96.60097,335,0.286,0.351,0.387
"2022-12-03 02:00:00",1385,"Site 1",39.10236,-96.60097,335,0.286,0.351,0.387
"2022-12-03 03:00:00",1386,"Site 1",39.10236,-96.60097,335,0.285,0.351,0.387
"2022-12-03 04:00:00",1387,"Site 1",39.10236,-96.60097,335,0.285,0.351,0.387
"2022-12-03 05:00:00",1388,"Site 1",39.10236,-96.60097,335,0.285,0.351,0.387
"2022-12-03 06:00:00",1389,"Site 1",39.10236,-96.60097,335,0.285,0.351,0.387
"2022-12-03 07:00:00",1390,"Site 1",39.10236,-96.60097,335,0.284,0.351,0.387
"2022-12-03 08:00:00",1391,"Site 1",39.10236,-96.60097,335,0.284,0.35,0.387
"2022-12-03 09:00:00",1392,"Site 1",39.10236,-96.60097,335,0.284,0.35,0.387
"2022-12-03 10:00:00",1393,"Site 1",39.10236,-96.60097,335,0.284,0.35,0.387
"2022-12-03 11:00:00",1394,"Site 1",39.10236,-96.60097,335,0.284,0.35,0.387
"2022-12-03 12:00:00",1395,"Site 1",39.10236,-96.60097,335,0.283,0.35,0.387
"2022-12-03 13:00:00",1396,"Site 1",39.10236,-96.60097,335,0.283,0.35,0.387
"2022-12-03 14:00:00",1397,"Site 1",39.10236,-96.60097,335,0.283,0.35,0.387
"2022-12-03 15:00:00",1398,"Site 1",39.10236,-96.60097,335,0.284,0.35,0.387
"2022-12-03 16:00:00",1399,"Site 1",39.10236,-96.60097,335,0.284,0.35,0.387
"2022-12-03 17:00:00",1400,"Site 1",39.10236,-96.60097,335,0.284,0.35,0.387
"2022-12-03 18:00:00",1401,"Site 1",39.10236,-96.60097,335,0.283,0.35,0.387
"2022-12-03 19:00:00",1402,"Site 1",39.10236,-96.60097,335,0.283,0.35,0.387
"2022-12-03 20:00:00",1403,"Site 1",39.10236,-96.60097,335,0.283,0.35,0.387
"2022-12-03 21:00:00",1404,"Site 1",39.10236,-96.60097,335,0.283,0.35,0.387
"2022-12-03 22:00:00",1405,"Site 1",39.10236,-96.60097,335,0.283,0.35,0.387
"2022-12-03 23:00:00",1406,"Site 1",39.10236,-96.60097,335,0.283,0.35,0.387
"2022-12-04 00:00:00",1407,"Site 1",39.10236,-96.60097,335,0.283,0.35,0.387
"2022-12-04 01:00:00",1408,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.387
"2022-12-04 02:00:00",1409,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 03:00:00",1410,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 04:00:00",1411,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 05:00:00",1412,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 06:00:00",1413,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 07:00:00",1414,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 08:00:00",1415,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 09:00:00",1416,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 10:00:00",1417,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 11:00:00",1418,"Site 1",39.10236,-96.60097,335,0.281,0.35,0.386
"2022-12-04 12:00:00",1419,"Site 1",39.10236,-96.60097,335,0.281,0.35,0.386
"2022-12-04 13:00:00",1420,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 14:00:00",1421,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 15:00:00",1422,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 16:00:00",1423,"Site 1",39.10236,-96.60097,335,0.283,0.35,0.386
"2022-12-04 17:00:00",1424,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 18:00:00",1425,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 19:00:00",1426,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-04 20:00:00",1427,"Site 1",39.10236,-96.60097,335,0.281,0.35,0.386
"2022-12-04 21:00:00",1428,"Site 1",39.10236,-96.60097,335,0.281,0.35,0.386
"2022-12-04 22:00:00",1429,"Site 1",39.10236,-96.60097,335,0.281,0.35,0.386
"2022-12-04 23:00:00",1430,"Site 1",39.10236,-96.60097,335,0.281,0.35,0.386
"2022-12-05 00:00:00",1431,"Site 1",39.10236,-96.60097,335,0.281,0.35,0.386
"2022-12-05 01:00:00",1432,"Site 1",39.10236,-96.60097,335,0.28,0.35,0.386
"2022-12-05 02:00:00",1433,"Site 1",39.10236,-96.60097,335,0.28,0.35,0.386
"2022-12-05 03:00:00",1434,"Site 1",39.10236,-96.60097,335,0.28,0.35,0.386
"2022-12-05 04:00:00",1435,"Site 1",39.10236,-96.60097,335,0.28,0.35,0.386
"2022-12-05 05:00:00",1436,"Site 1",39.10236,-96.60097,335,0.28,0.35,0.386
"2022-12-05 06:00:00",1437,"Site 1",39.10236,-96.60097,335,0.28,0.349,0.386
"2022-12-05 07:00:00",1438,"Site 1",39.10236,-96.60097,335,0.28,0.349,0.386
"2022-12-05 08:00:00",1439,"Site 1",39.10236,-96.60097,335,0.28,0.349,0.386
"2022-12-05 09:00:00",1440,"Site 1",39.10236,-96.60097,335,0.28,0.349,0.386
"2022-12-05 10:00:00",1441,"Site 1",39.10236,-96.60097,335,0.279,0.349,0.386
"2022-12-05 11:00:00",1442,"Site 1",39.10236,-96.60097,335,0.28,0.349,0.386
"2022-12-05 12:00:00",1443,"Site 1",39.10236,-96.60097,335,0.28,0.349,0.386
"2022-12-05 13:00:00",1444,"Site 1",39.10236,-96.60097,335,0.281,0.349,0.386
"2022-12-05 14:00:00",1445,"Site 1",39.10236,-96.60097,335,0.282,0.349,0.386
"2022-12-05 15:00:00",1446,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-05 16:00:00",1447,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-05 17:00:00",1448,"Site 1",39.10236,-96.60097,335,0.282,0.35,0.386
"2022-12-05 18:00:00",1449,"Site 1",39.10236,-96.60097,335,0.281,0.35,0.386
"2022-12-05 19:00:00",1450,"Site 1",39.10236,-96.60097,335,0.281,0.35,0.386
"2022-12-05 20:00:00",1451,"Site 1",39.10236,-96.60097,335,0.28,0.35,0.386
"2022-12-05 21:00:00",1452,"Site 1",39.10236,-96.60097,335,0.28,0.35,0.386
"2022-12-05 22:00:00",1453,"Site 1",39.10236,-96.60097,335,0.28,0.35,0.386
"2022-12-05 23:00:00",1454,"Site 1",39.10236,-96.60097,335,0.279,0.35,0.386
"2022-12-06 00:00:00",1455,"Site 1",39.10236,-96.60097,335,0.279,0.35,0.386
"2022-12-06 01:00:00",1456,"Site 1",39.10236,-96.60097,335,0.279,0.35,0.386
"2022-12-06 02:00:00",1457,"Site 1",39.10236,-96.60097,335,0.279,0.35,0.386
"2022-12-06 03:00:00",1458,"Site 1",39.10236,-96.60097,335,0.278,0.35,0.386
"2022-12-06 04:00:00",1459,"Site 1",39.10236,-96.60097,335,0.278,0.35,0.386
"2022-12-06 05:00:00",1460,"Site 1",39.10236,-96.60097,335,0.278,0.35,0.386
"2022-12-06 06:00:00",1461,"Site 1",39.10236,-96.60097,335,0.278,0.35,0.386
"2022-12-06 07:00:00",1462,"Site 1",39.10236,-96.60097,335,0.278,0.35,0.386
"2022-12-06 08:00:00",1463,"Site 1",39.10236,-96.60097,335,0.278,0.35,0.386
"2022-12-06 09:00:00",1464,"Site 1",39.10236,-96.60097,335,0.278,0.35,0.386
