"TOA5","CR300-10553","CR300","10553","CR300-CELL205.Std.10.04","CPU:Testbed_code_site_2.CR300","14107","Table_GroPoint"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","GroPoint_VWC_0_15_Avg","GroPoint_VWC_15_30_Avg","GroPoint_VWC_30_45_Avg","GroPoint_Temp_3_Avg","GroPoint_Temp_10_Avg","GroPoint_Temp_20_Avg","GroPoint_Temp_30_Avg","GroPoint_Temp_40_Avg","GroPoint_Temp_45_Avg"
"TS","RN","name","decdegrees","decdegrees","m","%","%","%","Deg c","Deg c","Deg c","Deg c","Deg c","Deg c"
"","","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-10-19 07:00:00",140,"Site 2",39.10245,-96.59987,335,31.1,30,36.4,5.667,7,10.5,11.5,13.67,14.5
"2022-10-19 08:00:00",141,"Site 2",39.10245,-96.59987,335,31,29.9,36.37,5.5,6.833,10.33,11.5,13.67,14.5
"2022-10-19 09:00:00",142,"Site 2",39.10245,-96.59987,335,31,29.9,36.3,5.5,6.5,10,11.5,13.5,14.33
"2022-10-19 10:00:00",143,"Site 2",39.10245,-96.59987,335,31,29.83,36.3,5.667,6.5,10,11,13.5,14.17
"2022-10-19 11:00:00",144,"Site 2",39.10245,-96.59987,335,31,29.8,36.3,6.333,6.5,10,11,13.5,14
"2022-10-19 12:00:00",145,"Site 2",39.10245,-96.59987,335,31.03,29.8,36.3,7,6.5,9.83,11,13.5,14
"2022-10-19 13:00:00",146,"Site 2",39.10245,-96.59987,335,31.13,29.8,36.3,7.833,6.833,9.83,11,13.5,14
"2022-10-19 14:00:00",147,"Site 2",39.10245,-96.59987,335,31.23,29.8,36.3,8.83,7.167,9.67,11,13.5,14
"2022-10-19 15:00:00",148,"Site 2",39.10245,-96.59987,335,31.37,29.87,36.3,9.83,7.5,10,11,13.5,14
"2022-10-19 16:00:00",149,"Site 2",39.10245,-96.59987,335,31.47,29.93,36.3,10.5,8,10,11,13.5,14
"2022-10-19 17:00:00",150,"Site 2",39.10245,-96.59987,335,31.57,30,36.3,10.83,8.5,10,11,13.17,14
"2022-10-19 18:00:00",151,"Site 2",39.10245,-96.59987,335,31.6,30.03,36.3,11,9,10.5,10.67,13,14
"2022-10-19 19:00:00",152,"Site 2",39.10245,-96.59987,335,31.6,30.1,36.3,10.83,9,10.5,11,13,13.83
"2022-10-19 20:00:00",153,"Site 2",39.10245,-96.59987,335,31.6,30.1,36.3,10.33,9,10.67,11,13,13.67
"2022-10-19 21:00:00",154,"Site 2",39.10245,-96.59987,335,31.6,30.2,36.3,10,9,11,11,13,13.5
"2022-10-19 22:00:00",155,"Site 2",39.10245,-96.59987,335,31.6,30.2,36.3,9.5,9.33,11,11,13,13.5
"2022-10-19 23:00:00",156,"Site 2",39.10245,-96.59987,335,31.57,30.2,36.3,9.5,9,11,11,13,13.5
"2022-10-20 00:00:00",157,"Site 2",39.10245,-96.59987,335,31.5,30.2,36.3,9,8.83,11,11,13,13.5
"2022-10-20 01:00:00",158,"Site 2",39.10245,-96.59987,335,31.5,30.2,36.3,8.83,8.5,11,11,13,13.5
"2022-10-20 02:00:00",159,"Site 2",39.10245,-96.59987,335,31.4,30.13,36.3,8.5,8.5,11,11,13,13.5
"2022-10-20 03:00:00",160,"Site 2",39.10245,-96.59987,335,31.4,30.1,36.3,8.5,8.5,11,11,13,13.5
"2022-10-20 04:00:00",161,"Site 2",39.10245,-96.59987,335,31.33,30.1,36.3,8,8.17,11,11,13,13.5
"2022-10-20 05:00:00",162,"Site 2",39.10245,-96.59987,335,31.3,30.1,36.3,8,8,10.5,11,13,13.5
"2022-10-20 06:00:00",163,"Site 2",39.10245,-96.59987,335,31.3,30.03,36.27,8,8,10.5,11,13,13.5
"2022-10-20 07:00:00",164,"Site 2",39.10245,-96.59987,335,31.2,30,36.2,7.5,8,10.5,11,13,13.5
"2022-10-20 08:00:00",165,"Site 2",39.10245,-96.59987,335,31.2,30,36.2,7.5,7.833,10.5,11,13,13.5
